game_id,pot_size,num_players,has_flop,has_turn,has_river,has_raise,has_all_in,did_show,is_bluff,winner
786955220,5.8,5,0,0,0,1,0,0,1,rook_
786955013,0.95,4,1,1,1,0,0,0,1,constant
786954889,3.24,5,1,1,0,0,0,0,1,IlxxxlI
786954860,2.0,6,0,0,0,0,0,0,0,bfish602
786954739,1.25,4,0,0,0,1,0,0,1,flyshark01
786954590,27.3,5,0,0,0,1,0,0,1,KingGuciGuci
786954226,1.25,4,0,0,0,1,0,0,1,BHawk12
786954097,26.6,5,1,1,1,1,0,1,0,lordboroda
786953894,5.0,5,0,0,0,1,0,0,1,IbetUmuck
786953626,1.19,4,1,1,0,0,0,0,1,flyshark01
786953379,10.45,4,1,1,1,1,0,1,0,LazyFish
786953299,28.98,4,1,0,0,1,0,0,1,Qrenor
786953279,5.0,4,0,0,0,1,0,0,1,LazyFish
786953169,1.25,4,0,0,0,1,0,0,1,flyshark01
786952978,5.0,3,0,0,0,1,0,0,1,89_suited
786952988,5.0,4,0,0,0,1,0,0,1,IlxxxlI
786952827,31.16,4,1,1,0,1,0,0,1,KingGuciGuci
786952777,2.5,4,0,0,0,1,0,0,1,lordboroda
786952731,10.0,3,0,0,0,1,0,0,1,89_suited
786952650,2.5,5,0,0,0,1,0,0,1,Qrenor
786952519,12.5,4,0,0,0,1,0,0,1,LazyFish
786952462,9.5,3,1,0,0,1,0,0,1,VegetablesArentYummy
786952353,2.0,5,0,0,0,0,0,0,0,VegetablesArentYummy
786952354,5.0,4,0,0,0,1,0,0,1,LazyFish
786952362,2.5,5,0,0,0,1,0,0,1,LloydXmas
786952184,2.0,5,0,0,0,0,0,0,0,IlxxxlI
786952121,2.5,4,0,0,0,1,0,0,1,LloydXmas
786951737,14.61,4,1,1,0,1,0,0,1,BHawk12
786951012,4.28,4,1,1,0,1,0,0,1,BHawk12
786950461,0.5,4,0,0,0,0,0,0,0,constant
786949888,1.0,4,0,0,0,1,0,0,1,flyshark01
786949195,3.09,4,1,1,0,1,0,0,1,BHawk12
786948878,1.25,4,0,0,0,1,0,0,1,Jui
786948394,0.5,4,0,0,0,0,0,0,0,BHawk12
786948136,0.5,3,0,0,0,0,0,0,0,foreseen
786947760,0.5,4,0,0,0,0,0,0,0,Jui
786947421,1.25,4,0,0,0,1,0,0,1,foreseen
786947067,1.9,1,1,0,0,0,0,0,1,IlxxxlI
786946757,2.0,2,0,0,0,1,0,0,1,IlxxxlI
786946608,1.0,2,0,0,0,0,0,0,0,IlxxxlI
786946422,2.14,5,1,1,1,1,0,1,0,IlxxxlI
786946160,2.0,2,0,0,0,1,0,0,1,Qrenor
786946079,1.25,5,0,0,0,1,0,0,1,Jui
786945990,1.0,2,0,0,0,0,0,0,0,IlxxxlI
786945624,1.25,5,0,0,0,1,0,0,1,Maria_Pia
786945474,2.0,3,0,0,0,1,0,0,1,GagaPoker
786945358,0.5,4,0,0,0,0,0,0,0,Jui
786945084,2.0,3,0,0,0,1,0,0,1,IlxxxlI
786944972,1.25,4,0,0,0,1,0,0,1,foreseen
786944892,1.0,3,0,0,0,0,0,0,0,IlxxxlI
786943880,3.33,4,1,0,0,1,0,0,1,flyshark01
786942325,12.35,4,1,1,1,1,0,0,1,foreseen
786941898,1.25,4,0,0,0,1,0,0,1,flyshark01
786941513,0.5,4,0,0,0,0,0,0,0,Jui
786941132,1.25,4,0,0,0,1,0,0,1,Jui
786940920,1.25,5,0,0,0,1,0,0,1,IlxxxlI
786940659,0.5,5,0,0,0,0,0,0,0,flyshark01
786939702,3.09,5,1,0,0,1,0,0,1,xROCKETMANx
786939679,43.62,5,1,1,1,1,0,1,0,QDevilQ
786939495,0.5,5,0,0,0,0,0,0,0,IlxxxlI
786939117,1.25,6,0,0,0,1,0,0,1,foreseen
786938981,3.57,5,1,0,0,1,0,0,1,flyshark01
786938207,38.24,6,1,1,1,1,0,1,0,IlxxxlI
786937396,9.5,5,1,1,0,1,0,0,1,QDevilQ
786936945,10.24,6,1,1,1,1,0,1,0,Remi1738
786936891,1.25,5,0,0,0,1,0,0,1,QDevilQ
786936504,1.25,6,0,0,0,1,0,0,1,flyshark01
786935969,5.7,5,1,0,0,1,0,0,1,flyshark01
786935842,1.25,6,0,0,0,1,0,0,1,flyshark01
786935585,0.5,6,0,0,0,0,0,0,0,Remi1738
786935204,2.61,5,1,0,0,1,0,0,1,foreseen
786934814,1.25,5,0,0,0,1,0,0,1,QDevilQ
786934487,7.84,6,1,0,0,1,0,0,1,DonkReaper
786934295,1.25,5,0,0,0,1,0,0,1,Jui
786933996,0.5,6,0,0,0,0,0,0,0,xROCKETMANx
786933672,1.25,5,0,0,0,1,0,0,1,Remi1738
786932895,56.94,5,1,1,1,1,0,0,1,flyshark01
786932790,1.9,5,1,1,1,0,0,0,1,IlxxxlI
786932487,3.25,5,0,0,0,1,0,0,1,Jui
786932342,0.5,5,0,0,0,0,0,0,0,flyshark01
786932344,1.25,5,0,0,0,1,0,0,1,DonkReaper
786932089,0.5,5,0,0,0,0,0,0,0,IlxxxlI
786927584,1.25,5,0,0,0,1,0,0,1,foreseen
786927106,3.25,5,0,0,0,1,0,0,1,QDevilQ
786926272,13.0,5,0,0,0,1,0,0,1,IlxxxlI
786926051,1.25,5,0,0,0,1,0,0,1,foreseen
786925697,1.25,5,0,0,0,1,0,0,1,QDevilQ
786925234,1.25,5,0,0,0,1,0,0,1,kidpokerak
786924833,1.25,5,0,0,0,1,0,0,1,kidpokerak
786924397,1.25,5,0,0,0,1,0,0,1,kidpokerak
786923844,3.5,5,0,0,0,1,0,0,1,kidpokerak
786923175,3.09,5,1,0,0,1,0,0,1,QDevilQ
786922885,1.25,5,0,0,0,1,0,0,1,foreseen
786921348,26.45,6,1,1,1,1,0,1,0,foreseen
786920951,3.61,6,0,0,0,1,0,0,1,foreseen
786920634,0.95,6,1,0,0,0,0,0,1,kidpokerak
786919454,7.07,4,1,1,0,1,0,0,1,38979
786918969,0.5,2,0,0,0,0,0,0,0,38979
786918870,0.5,3,0,0,0,0,0,0,0,38979
786918723,0.5,3,0,0,0,0,0,0,0,IlxxxlI
786918554,1.0,4,0,0,0,1,0,0,1,BiGFck
786918351,36.04,4,1,1,1,1,0,1,0,IlxxxlI
786918235,2.25,4,0,0,0,1,0,0,1,BiGFck
786917983,0.5,4,0,0,0,0,0,0,0,IlxxxlI
786917919,0.5,4,0,0,0,0,0,0,0,EEL
786917541,1.0,4,0,0,0,1,0,0,1,imperceptible
786917530,1.25,4,0,0,0,1,0,0,1,foreseen
786917306,1.25,4,0,0,0,1,0,0,1,38979
786917096,1.25,6,0,0,0,1,0,0,1,imperceptible
786916444,9.98,4,1,1,1,1,0,1,0,foreseen
786916376,2.75,6,0,0,0,1,0,0,1,beachrog
786916184,1.25,5,0,0,0,1,0,0,1,beachrog
786915751,0.5,4,0,0,0,0,0,0,0,imperceptible
786915509,1.25,4,0,0,0,0,0,0,0,IlxxxlI
786915243,4.48,4,1,1,1,1,0,0,1,EEL
786914933,0.5,4,0,0,0,0,0,0,0,528
786914543,1.94,3,1,1,1,0,0,1,0,IlxxxlI
786914145,1.25,4,0,0,0,1,0,0,1,528
786913686,51.8,4,1,1,1,1,0,1,0,beachrog
786913579,2.37,5,1,0,0,1,0,0,1,foreseen
786913212,1.0,4,0,0,0,1,0,0,1,beachrog
786913115,0.5,5,0,0,0,0,0,0,0,38979
786912904,1.25,4,0,0,0,1,0,0,1,MEDSat420ish
786912525,2.0,5,0,0,0,1,0,0,1,IlxxxlI
786912234,6.48,5,1,1,1,1,0,1,0,528
786912028,0.5,5,0,0,0,0,0,0,0,528
786911752,0.5,5,0,0,0,0,0,0,0,xROCKETMANx
786911710,1.9,6,1,1,1,0,0,0,1,MEDSat420ish
786911205,0.5,5,0,0,0,0,0,0,0,Maria_Pia
786911057,1.0,6,0,0,0,1,0,0,1,beachrog
786910801,1.25,5,0,0,0,1,0,0,1,foreseen
786910768,8.08,6,1,1,1,1,0,0,1,DocHoliday87
786910751,1.25,6,0,0,0,1,0,0,1,MEDSat420ish
786910363,1.25,5,0,0,0,1,0,0,1,xROCKETMANx
786910158,0.5,4,0,0,0,0,0,0,0,foreseen
786910040,1.25,6,0,0,0,1,0,0,1,MEDSat420ish
786910029,29.22,6,1,1,1,1,0,1,1,beachrog
786909880,0.5,4,0,0,0,0,0,0,0,528
786909634,1.25,4,0,0,0,1,0,0,1,foreseen
786909594,4.75,5,0,0,0,1,0,0,1,Maria_Pia
786909111,3.79,3,1,0,0,1,0,0,1,IlxxxlI
786908838,0.5,4,0,0,0,0,0,0,0,IlxxxlI
786908815,19.4,6,1,1,0,1,0,0,1,beachrog
786908817,18.22,5,1,1,1,0,0,1,0,mueef
786908583,1.25,3,0,0,0,1,0,0,1,Maria_Pia
786908266,2.75,6,0,0,0,1,0,0,1,MEDSat420ish
786908159,0.5,4,0,0,0,0,0,0,0,528
786907654,30.4,5,1,1,1,1,0,1,0,IlxxxlI
786907598,1.25,3,0,0,0,1,0,0,1,foreseen
786907453,2.85,6,1,0,0,1,0,0,1,imperceptible
786907066,3.28,3,0,0,0,1,0,0,1,IlxxxlI
786906927,0.5,3,0,0,0,0,0,0,0,foreseen
786906821,9.15,5,1,1,0,1,0,0,1,mueef
786906455,1.25,3,0,0,0,1,0,0,1,foreseen
786906278,32.95,6,1,1,1,1,0,1,1,imperceptible
786906160,4.84,4,1,1,1,1,0,1,0,beachrog
786905879,1.25,3,0,0,0,1,0,0,1,foreseen
786905649,1.25,6,0,0,0,1,0,0,1,Maria_Pia
786905500,0.5,3,0,0,0,0,0,0,0,IlxxxlI
786905326,0.5,3,0,0,0,0,0,0,0,foreseen
786905286,1.75,6,0,0,0,1,0,0,1,imperceptible
786905261,10.49,4,1,1,0,1,0,0,1,imperceptible
786904881,0.5,4,0,0,0,0,0,0,0,528
786904615,0.5,4,0,0,0,0,0,0,0,Maria_Pia
786904294,28.98,4,1,1,1,1,0,1,0,IlxxxlI
786904226,1.25,4,0,0,0,1,0,0,1,528
786904098,0.5,4,0,0,0,0,0,0,0,IlxxxlI
786904026,1.25,4,0,0,0,1,0,0,1,Xobkcul
786903879,1.25,4,0,0,0,1,0,0,1,IlxxxlI
786903750,8.15,5,1,1,0,1,0,0,1,Maria_Pia
786903701,1.25,4,0,0,0,1,0,0,1,Maria_Pia
786903345,1.25,4,0,0,0,1,0,0,1,foreseen
786903323,3.57,4,1,0,0,1,0,0,1,imperceptible
786903093,0.5,4,0,0,0,0,0,0,0,Maria_Pia
786902747,31.54,4,1,1,1,1,0,1,0,beachrog
786902729,4.04,6,1,0,0,1,0,0,1,beachrog
786902731,1.25,4,0,0,0,1,0,0,1,Maria_Pia
786902578,0.5,4,0,0,0,0,0,0,0,foreseen
786902396,1.25,3,0,0,0,1,0,0,1,Maria_Pia
786902185,0.5,3,0,0,0,0,0,0,0,Xobkcul
786902145,0.95,6,1,0,0,0,0,0,1,imperceptible
786901850,7.03,4,1,1,1,1,0,0,1,IlxxxlI
786901521,3.09,4,1,0,0,1,0,0,1,imperceptible
786901063,1.25,4,0,0,0,1,0,0,1,imperceptible
786900732,2.14,4,1,0,0,1,0,0,1,imperceptible
786900722,0.95,4,1,0,0,0,0,0,1,IlxxxlI
786900627,10.34,6,1,1,1,1,0,0,1,beachrog
786900126,3.57,4,1,1,0,1,0,0,1,IlxxxlI
786899622,9.03,4,1,1,0,1,0,0,1,imperceptible
786899436,19.3,5,1,1,1,1,0,1,0,imperceptible
786898633,2.62,5,1,1,0,1,0,0,1,528
786898344,0.5,5,0,0,0,0,0,0,0,Xobkcul
786898192,3.47,5,1,1,1,1,0,1,0,IlxxxlI
786897999,0.5,4,0,0,0,0,0,0,0,imperceptible
786897546,2.38,4,1,0,0,1,0,0,1,imperceptible
786897191,0.5,4,0,0,0,0,0,0,0,beachrog
786897181,1.19,5,1,1,0,0,0,0,1,rj_2391
786896865,18.07,4,1,1,1,0,0,1,0,IlxxxlI
786896249,4.24,5,1,1,1,1,0,1,0,foreseen
786890407,1.0,5,0,0,0,0,0,0,0,AironVega
786889783,2.5,5,0,0,0,1,0,0,1,Ksowas
786888970,101.9,5,1,1,1,1,0,1,0,89_suited
786888288,40.38,5,1,1,1,1,0,1,0,Ksowas
786812272,11.49,6,1,1,1,1,0,0,1,IlxxxlI
786811817,5.0,7,0,0,0,1,0,0,1,PANDAisEVIL
786811221,3.25,6,0,0,0,1,0,0,1,imperceptible
786809794,58.64,7,1,1,1,1,0,0,1,Gronkowski69
786809153,28.79,7,1,1,1,1,0,0,1,EasyQQ
786809152,4.0,7,0,0,0,1,0,0,1,Gronkowski69
786808628,4.75,7,0,0,0,1,0,0,1,Tilt
786808070,9.5,7,1,0,0,1,0,0,1,PANDAisEVIL
786806875,85.35,7,1,1,1,1,0,1,0,IlxxxlI
786806679,11.4,6,1,1,0,1,0,0,1,IamPhamous
786806557,12.0,6,0,0,0,1,0,0,1,Iia007
786806007,5.0,6,0,0,0,1,0,0,1,PANDAisEVIL
786805967,1.19,7,1,1,1,0,0,0,1,tutofu84
786805688,13.3,6,1,1,1,1,0,1,0,Tilt
786805549,2.43,7,1,1,0,0,0,0,1,HanktheGrey
786805345,5.0,6,0,0,0,1,0,0,1,VegetablesArentYummy
786805099,0.5,8,0,0,0,0,0,0,0,OmEGaKuSh
786804675,2.14,7,1,1,1,1,0,1,0,imperceptible
786804592,28.5,6,1,0,0,1,0,0,1,IlxxxlI
786804535,9.31,6,1,0,0,1,0,0,1,mr
786804146,5.0,6,0,0,0,1,0,0,1,PANDAisEVIL
786803891,5.0,5,0,0,0,1,0,0,1,mr
786803684,2.14,6,1,0,0,1,0,0,1,coldkilla
786803585,77.85,7,1,1,1,1,0,1,0,EasyQQ
786803445,5.0,6,0,0,0,1,0,0,1,IamPhamous
786803319,5.0,6,0,0,0,1,0,0,1,PANDAisEVIL
786803106,2.14,8,1,1,1,1,0,1,0,gunnfarm
786802631,13.0,6,0,0,0,1,0,0,1,StephCurry
786802559,0.5,8,0,0,0,0,0,0,0,coldkilla
786802546,5.0,6,0,0,0,1,0,0,1,VegetablesArentYummy
786802510,0.5,7,0,0,0,0,0,0,0,kid4life
786802114,2.0,6,0,0,0,0,0,0,0,PANDAisEVIL
786801665,5.0,7,0,0,0,1,0,0,1,VegetablesArentYummy
786801299,13.0,6,0,0,0,1,0,0,1,shokerAAss
786801287,17.82,8,1,1,0,1,0,0,1,Midnight0489
786800344,1.25,8,0,0,0,1,0,0,1,coldkilla
786800240,55.8,7,1,1,1,1,0,1,0,apoo11
786800203,16.15,7,1,0,0,1,0,0,1,IamPhamous
786799985,400.0,8,1,1,1,1,0,1,0,L4zy_FiSh
786799522,18.74,4,1,1,1,1,0,0,1,Dirty4skin
786798981,15.2,7,1,0,0,1,0,0,1,Tilt
786798536,8.55,7,1,0,0,1,0,0,1,coldkilla
786798321,4.12,4,1,1,1,1,0,0,1,IlxxxlI
786798277,11.17,8,1,1,1,1,0,1,0,coldkilla
786798220,71.0,8,0,0,0,1,0,0,1,VegetablesArentYummy
786797676,1.25,4,0,0,0,1,0,0,1,Dirty4skin
786797428,1.25,4,0,0,0,1,0,0,1,Heksebrygg
786797433,5.0,7,0,0,0,1,0,0,1,PANDAisEVIL
786797335,13.3,7,1,1,0,1,0,0,1,shokerAAss
786796944,1.25,8,0,0,0,1,0,0,1,coldkilla
786796845,12.66,7,1,1,1,1,0,0,1,tutofu84
786796728,5.0,7,0,0,0,1,0,0,1,PANDAisEVIL
786796650,3.1,4,1,1,0,1,0,0,1,IlxxxlI
786796235,80.0,7,1,1,1,1,0,1,0,shokerAAss
786796051,0.5,4,0,0,0,0,0,0,0,Tilt
786795897,6.89,7,1,0,0,1,0,0,1,tutofu84
786795768,2.0,7,0,0,0,0,0,0,0,IlxxxlI
786795658,181.0,7,1,1,1,1,0,1,0,mr
786795525,2.14,4,1,0,0,1,0,0,1,Tilt
786795458,11.4,8,1,1,0,1,0,0,1,Ice
786795104,1.25,4,0,0,0,1,0,0,1,Tilt
786795027,1.25,7,0,0,0,1,0,0,1,kid4life
786794757,15.0,7,0,0,0,1,0,0,1,Iia007
786794496,1.25,4,0,0,0,1,0,0,1,FaceMelt
786794394,5.0,7,0,0,0,1,0,0,1,L4zy_FiSh
786794228,0.5,4,0,0,0,0,0,0,0,528
786794167,3.09,8,1,0,0,1,0,0,1,XxDominationxX
786793683,5.0,7,0,0,0,1,0,0,1,IlxxxlI
786793522,1.75,7,0,0,0,1,0,0,1,IlxxxlI
786793482,1.75,8,0,0,0,1,0,0,1,XxDominationxX
786793223,3.09,4,1,1,1,1,0,0,1,IlxxxlI
786792737,8.55,7,1,0,0,1,0,0,1,IAmClueless
786792268,15.0,7,0,0,0,1,0,0,1,L4zy_FiSh
786792208,4.52,4,1,1,0,1,0,0,1,Heksebrygg
786791919,6.42,6,1,0,0,1,0,0,1,coldkilla
786791654,10.3,6,1,1,0,1,0,0,1,coldkilla
786791554,13.0,7,0,0,0,1,0,0,1,mr
786791440,2.25,4,0,0,0,1,0,0,1,FaceMelt
786791143,12.83,7,1,1,0,1,0,0,1,coldkilla
786791045,1.25,4,0,0,0,1,0,0,1,IlxxxlI
786791017,5.0,7,0,0,0,1,0,0,1,LazyFish
786790692,5.0,7,0,0,0,1,0,0,1,IAmClueless
786790460,1.25,4,0,0,0,1,0,0,1,IlxxxlI
786790287,5.0,7,0,0,0,1,0,0,1,LazyFish
786790011,1.25,4,0,0,0,1,0,0,1,Tilt
786789954,4.28,7,1,1,1,1,0,0,1,OmEGaKuSh
786789898,5.0,7,0,0,0,1,0,0,1,LazyFish
786789509,79.27,7,1,1,1,1,0,1,0,tutofu84
786789480,1.25,7,0,0,0,1,0,0,1,OmEGaKuSh
786789471,45.5,6,1,1,1,1,0,1,0,EasyQQ
786789430,5.0,7,0,0,0,1,0,0,1,L4zy_FiSh
786788732,26.17,4,1,1,0,1,0,0,1,FaceMelt
786788436,1.25,7,0,0,0,1,0,0,1,imperceptible
786788212,1.67,7,1,1,1,0,0,0,1,OmEGaKuSh
786788165,10.24,6,1,1,0,1,0,0,1,EasyQQ
786788164,95.5,8,1,1,1,1,0,1,0,PANDAisEVIL
786787415,4.04,7,1,0,0,1,0,0,1,kid4life
786787353,7.02,4,1,1,1,0,0,1,0,FaceMelt
786787194,10.45,7,1,0,0,1,0,0,1,IamPhamous
786787195,1.19,7,1,1,0,0,0,0,1,OmEGaKuSh
786787172,18.05,8,1,0,0,1,0,0,1,Iia007
786786594,5.0,8,0,0,0,1,0,0,1,Iia007
786786577,4.0,7,0,0,0,1,0,0,1,L4zy_FiSh
786786274,7.37,6,1,0,0,1,0,0,1,tutofu84
786786055,5.0,7,0,0,0,1,0,0,1,PANDAisEVIL
786786045,31.41,4,1,1,1,1,0,1,0,Dirty4skin
786785917,8.35,6,1,1,1,1,0,1,0,HanktheGrey
786785812,86.78,8,1,1,1,1,0,1,0,Ice
786785689,0.5,4,0,0,0,0,0,0,0,Dirty4skin
786785287,1.25,8,0,0,0,1,0,0,1,Ice
786784764,2.14,6,1,0,0,1,0,0,1,Tilt
786784371,6.42,6,1,1,1,1,0,1,0,imperceptible
786784360,110.0,8,1,1,1,1,0,0,1,IAmClueless
786784156,4.61,7,1,1,0,1,0,0,1,OmEGaKuSh
786783862,31.49,7,1,1,0,1,0,0,1,IamPhamous
786783837,23.44,4,1,1,1,1,0,1,0,FaceMelt
786783768,3.57,6,1,0,0,1,0,0,1,IlxxxlI
786783715,9.03,6,1,0,0,1,0,0,1,tutofu84
786783682,2.5,7,0,0,0,1,0,0,1,Log_in
786783673,0.5,7,0,0,0,0,0,0,0,gunnfarm
786782910,14.25,8,1,0,0,1,0,0,1,IAmClueless
786782871,29.74,6,1,1,1,1,0,1,0,kid4life
786782619,2.14,4,1,1,0,1,0,0,1,Tilt
786782499,54.06,6,1,1,1,1,0,0,1,shokerAAss
786782233,4.84,6,1,1,0,1,0,0,1,Tilt
786781872,32.49,7,1,1,1,1,0,1,0,IlxxxlI
786781712,1.9,4,1,0,0,1,0,0,1,Tilt
786781602,28.85,5,1,0,0,1,0,0,1,PANDAisEVIL
786781282,24.4,8,1,1,1,1,0,1,0,XxDominationxX
786781090,1.25,4,0,0,0,1,0,0,1,Heksebrygg
786781076,55.1,8,1,1,1,1,0,1,0,Gronkowski69
786781064,2.5,7,0,0,0,1,0,0,1,Tilt
786781000,103.0,6,1,1,1,1,0,1,0,Ice
786780741,0.5,4,0,0,0,0,0,0,0,FaceMelt
786780401,38.48,6,1,1,1,1,0,1,0,IlxxxlI
786780325,0.5,3,0,0,0,0,0,0,0,Dirty4skin
786780198,12.35,8,1,1,0,1,0,0,1,IAmClueless
786779937,0.5,3,0,0,0,0,0,0,0,Heksebrygg
786779661,31.83,6,1,0,0,1,0,0,1,Log_in
786779552,3.33,8,1,1,0,1,0,0,1,XxDominationxX
786779357,2.38,2,1,0,0,1,0,0,1,IlxxxlI
786779139,2.14,6,1,0,0,1,0,0,1,imperceptible
786779117,0.5,2,0,0,0,0,0,0,0,IlxxxlI
786778982,2.5,6,0,0,0,1,0,0,1,mr
786778967,147.7,5,1,1,1,1,0,1,0,IamPhamous
786778702,10.55,6,1,1,1,1,0,1,0,EasyQQ
786778539,1.0,5,0,0,0,0,0,0,0,Log_in
786778094,1.25,6,0,0,0,1,0,0,1,coldkilla
786778028,2.25,3,0,0,0,1,0,0,1,Tilt
786777707,24.61,5,1,1,1,1,0,1,0,Qrenor
786777560,9.31,5,1,1,0,1,0,0,1,mr
786777428,271.04,8,1,1,1,1,0,1,1,PANDAisEVIL
786777126,19.0,7,1,1,1,1,0,0,1,CumBckMuny
786777113,5.0,5,0,0,0,1,0,0,1,mr
786777056,6.02,6,1,0,0,1,0,0,1,tutofu84
786776582,3.8,5,1,0,0,1,0,0,1,Tilt
786776453,1.0,7,0,0,0,1,0,0,1,Ice
786776409,11.0,5,0,0,0,1,0,0,1,IamPhamous
786776365,4.75,7,1,0,0,0,0,0,1,IAmClueless
786776260,3.0,7,0,0,0,1,0,0,1,IlxxxlI
786776265,21.18,3,1,1,1,1,0,0,1,Tilt
786776118,4.0,5,0,0,0,1,0,0,1,L4zy_FiSh
786775797,5.0,7,0,0,0,1,0,0,1,IamPhamous
786775789,2.62,7,1,0,0,1,0,0,1,coldkilla
786775466,3.8,3,1,1,1,1,0,0,1,528
786775410,8.55,7,1,0,0,1,0,0,1,L4zy_FiSh
786775391,15.0,7,0,0,0,1,0,0,1,mr
786775229,1.25,3,0,0,0,1,0,0,1,Dirty4skin
786775232,3.57,7,1,0,0,1,0,0,1,XxDominationxX
786775061,2.78,6,1,1,1,0,0,0,1,kid4life
786774996,5.0,7,0,0,0,1,0,0,1,IAmClueless
786774898,3.5,3,0,0,0,1,0,0,1,Tilt
786774839,13.3,7,1,1,0,1,0,0,1,PANDAisEVIL
786774652,10.45,7,1,0,0,1,0,0,1,PANDAisEVIL
786774633,1.25,4,0,0,0,1,0,0,1,528
786774585,5.0,7,0,0,0,1,0,0,1,Iia007
786774524,2.25,6,0,0,0,1,0,0,1,tutofu84
786774459,9.26,7,1,1,1,1,0,1,0,coldkilla
786774439,0.5,4,0,0,0,0,0,0,0,Dirty4skin
786774214,1.75,6,0,0,0,1,0,0,1,kid4life
786774163,1.25,4,0,0,0,1,0,0,1,Tilt
786774087,8.55,7,1,1,0,1,0,0,1,IlxxxlI
786774019,4.75,7,1,0,0,1,0,0,1,XxDominationxX
786773986,0.5,4,0,0,0,0,0,0,0,528
786773759,1.0,4,0,0,0,1,0,0,1,Tilt
786773541,13.54,6,1,1,1,1,0,1,0,Aquaman75
786773519,184.42,7,1,1,1,1,0,1,0,IlxxxlI
786773500,1.25,4,0,0,0,1,0,0,1,Heksebrygg
786773501,4.28,6,1,0,0,1,0,0,1,CumBckMuny
786773332,0.5,4,0,0,0,0,0,0,0,imperceptible
786773198,1.25,6,0,0,0,1,0,0,1,kid4life
786773106,2.37,6,1,0,0,1,0,0,1,Log_in
786772877,17.0,7,0,0,0,1,0,0,1,PANDAisEVIL
786772763,1.25,6,0,0,0,1,0,0,1,Ice
786772602,38.0,5,1,1,1,1,0,1,0,Tilt
786772414,2.85,6,1,0,0,1,0,0,1,Tilt
786772201,1.25,6,0,0,0,1,0,0,1,XxDominationxX
786771982,1.25,5,0,0,0,1,0,0,1,Heksebrygg
786771436,73.04,7,1,1,1,1,0,0,1,IamPhamous
786771016,5.0,6,0,0,0,1,0,0,1,shokerAAss
786770923,2.85,5,1,0,0,1,0,0,1,Tilt
786770836,3.09,6,1,0,0,1,0,0,1,CumBckMuny
786770450,5.0,6,0,0,0,1,0,0,1,IlxxxlI
786770398,0.5,5,0,0,0,0,0,0,0,Tilt
786770355,10.22,6,1,1,0,1,0,0,1,kid4life
786770126,1.25,6,0,0,0,1,0,0,1,XxDominationxX
786769636,14.0,7,0,0,0,1,0,0,1,IamPhamous
786769565,4.28,5,1,0,0,1,0,0,1,imperceptible
786769247,1.25,5,0,0,0,1,0,0,1,Tilt
786769196,5.0,7,0,0,0,1,0,0,1,PANDAisEVIL
786768939,7.37,6,1,0,0,1,0,0,1,tutofu84
786768875,0.5,5,0,0,0,0,0,0,0,Heksebrygg
786768073,3.57,7,1,1,0,1,0,0,1,coldkilla
786767926,1.25,5,0,0,0,1,0,0,1,Tilt
786767552,1.25,6,0,0,0,1,0,0,1,Tilt
786767356,53.83,7,1,1,0,1,0,0,1,MadLifeGrinder
786767150,6.02,5,1,0,0,1,0,0,1,IlxxxlI
786766793,8.55,7,1,0,0,1,0,0,1,Tilt
786766439,2.14,6,1,1,0,1,0,0,1,tutofu84
786766352,5.0,7,0,0,0,1,0,0,1,IlxxxlI
786766291,3.09,5,1,1,1,1,0,1,0,Heksebrygg
786766260,1.43,7,1,1,1,0,0,1,0,Taxriverman
786765932,1.25,5,0,0,0,1,0,0,1,Evilclown
786765652,3.25,7,0,0,0,1,0,0,1,Log_in
786765513,0.5,5,0,0,0,0,0,0,0,Dirty4skin
786765423,40.85,7,1,0,0,1,0,0,1,Iia007
786765172,1.25,5,0,0,0,1,0,0,1,IlxxxlI
786764942,0.5,4,0,0,0,0,0,0,0,Evilclown
786764887,1.25,7,0,0,0,1,0,0,1,coldkilla
786764800,15.0,7,0,0,0,1,0,0,1,IamPhamous
786764474,1.25,6,0,0,0,1,0,0,1,Aquaman75
786764209,14.25,7,1,0,0,1,0,0,1,shokerAAss
786764190,2.38,3,1,1,0,1,0,0,1,Dirty4skin
786764192,1.25,7,0,0,0,1,0,0,1,coldkilla
786763991,0.5,4,0,0,0,0,0,0,0,Dirty4skin
786763839,1.25,5,0,0,0,1,0,0,1,imperceptible
786763840,0.5,7,0,0,0,0,0,0,0,Ice
786763453,0.5,5,0,0,0,0,0,0,0,Tilt
786762795,3.57,8,1,0,0,1,0,0,1,XxDominationxX
786762192,62.23,7,1,1,1,1,0,1,1,tutofu84
786762153,12.12,4,1,1,1,1,0,1,0,virtualbox
786762126,24.7,6,1,1,1,1,0,1,0,Iia007
786761653,1.25,7,0,0,0,1,0,0,1,Log_in
786760985,6.46,4,1,1,0,1,0,0,1,Heksebrygg
786760457,31.05,6,1,1,0,1,0,0,1,IlxxxlI
786760266,1.25,5,0,0,0,1,0,0,1,IlxxxlI
786760027,20.64,8,1,1,1,1,0,1,0,XxDominationxX
786759963,1.25,5,0,0,0,1,0,0,1,Log_in
786759309,1.0,5,0,0,0,1,0,0,1,Madmonkeygan
786759051,38.86,6,1,1,1,1,0,0,1,Tilt
786759029,1.25,8,0,0,0,1,0,0,1,XxDominationxX
786758661,3.42,5,1,1,0,1,0,0,1,Madmonkeygan
786758584,2.0,6,0,0,0,0,0,0,0,Tilt
786758428,1.75,8,0,0,0,1,0,0,1,Ice
